"id","title","overview","backdrop_path","popularity","poster_path","runtime","release_date","vote_average","vote_count","createdAt","updatedAt"
21208,"Orphan","After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.","/blJVWug8FJggb9gs6NuooyOWBTP.jpg",27.892,"/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg","122","2009-07-24",6.996,4771,"2023-06-21 14:43:21.642-04","2023-06-21 14:43:21.642-04"
760883,"Blood Red Sky","A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.","/oisfyausZuNUeKOafx8nxaSdIuB.jpg",27.841,"/v7aOJKI5vxCHotHvN8O7SR6SpP6.jpg","123","2021-07-23",6.92,1355,"2023-06-21 14:57:19.299-04","2023-06-21 14:57:19.299-04"
548066,"Level 16","The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.","/u4huTFYxr1hgrtmRq1Jj7wDicgi.jpg",27.816,"/kILAL9kJdW3f6wk9Ai0tavgi6mp.jpg","102","2018-02-20",6.802,539,"2023-06-21 14:43:31.454-04","2023-06-21 14:43:31.454-04"
347626,"He's All That","To get revenge on her ex-boyfriend, an influencer attempts to transform an unpopular classmate into prom king.","/wsztJfJvJW5nXxn5n0DIMzH2TDM.jpg",27.81,"/kW3AG5NHoyq52dcSbMiFB6LyHvk.jpg","91","2021-08-27",6.626,1187,"2023-06-21 14:44:22.898-04","2023-06-21 14:44:22.898-04"
435,"The Day After Tomorrow","After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.","/fXJhA3pjLMDkHPgZ2GVhRDXA5M3.jpg",27.809,"/kNKy8eJemg6sCAMBgh4xrD0lleX.jpg","124","2004-05-26",6.502,7273,"2023-06-21 14:43:23.854-04","2023-06-21 14:43:23.854-04"
8009,"Highlander","He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.","/1S7uCBV4rvQR24kh0TldWhjLV3F.jpg",27.787,"/8Z8dptJEypuLoOQro1WugD855YE.jpg","116","1986-03-07",6.888,2280,"2023-06-21 14:46:51.905-04","2023-06-21 14:46:51.905-04"
6519,"The Dukes of Hazzard","Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.","/luOLydz3H319kUl79MbBcfGsCgz.jpg",27.777,"/o5pKtw26jEk7zX2446gPVbTNrFb.jpg","104","2005-08-05",5.52,1028,"2023-06-21 15:10:48.527-04","2023-06-21 15:10:48.527-04"
300671,"13 Hours: The Secret Soldiers of Benghazi","An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.","/ayDMYGUNVvXS76wQgFwTiUIDNb5.jpg",27.759,"/cnT9oRxVX3Ct5HYEPkq7Ppbye0O.jpg","144","2016-01-14",7.27,3135,"2023-06-21 14:41:33.298-04","2023-06-21 14:41:33.298-04"
11852,"The Hot Chick","Not only is Jessica Spencer the most popular girl in school -- she is also the meanest. But things change for the attractive teen when a freak accident involving a cursed pair of earrings and a chance encounter at a gas station causes her to switch bodies with Clive, a sleazy crook. Jessica, in the form of the repulsive Clive, struggles to adjust to this radical alteration and sets out to get her own body back before the upcoming prom.","/eqtr8gDHjouOcW1mXZwPuP9uQy1.jpg",27.717,"/lnnGE4TKa05t20SZ2batuAhXCp4.jpg","104","2002-12-13",6.3,1787,"2023-06-21 14:42:38.803-04","2023-06-21 14:42:38.803-04"
107,"Snatch","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.","/ysKahAEPP8h6MInuLjr0xuZOTjh.jpg",27.701,"/56mOJth6DJ6JhgoE2jtpilVqJO.jpg","103","2000-09-01",7.802,8094,"2023-06-21 14:39:52.267-04","2023-06-21 14:39:52.267-04"
852370,"Idol Seungha's R-Rated Film Shooting","Film producer Na-eun and director Yeong-tae are on the verge of shelving out cash for an adult film production. They're too busy blaming each other for the messed-up filming. Before another filming begins, Na-eun suggests Yeong-tae to become an actor himself and practice filming. Na-eun leads the shy Yeong-tae very skillfully. How far will the practice go...?","/lQYIamZ7SZR4Ufq7mKUwPZtBYWL.jpg",27.688,"/4CVYNzGwTMgOKxycg2LQO9slwfH.jpg","61","2021-06-24",7.3,14,"2023-06-21 14:39:48.394-04","2023-06-21 14:39:48.394-04"
198375,"The Garden of Words","Takao, who is training to become a shoemaker, skipped school and is sketching shoes in a Japanese-style garden. He meets a mysterious woman, Yukino, who is older than him. Then, without arranging the times, the two start to see each other again and again, but only on rainy days. They deepen their relationship and open up to each other. But the end of the rainy season soon approaches.","/2Q8mcFZSGl5WVOVojxSWXhYKBGc.jpg",27.688,"/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg","46","2013-05-31",7.597,1788,"2023-06-21 14:46:41.391-04","2023-06-21 14:46:41.391-04"
59859,"Kick-Ass 2","After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.","/4hCDuBCG1oSKFfr4TKLOJG30JzV.jpg",27.626,"/4LUzG0blTn6JMhUwXSmjPqNFNXL.jpg","103","2013-07-17",6.4,5702,"2023-06-21 14:41:51.19-04","2023-06-21 14:41:51.19-04"
1894,"Star Wars: Episode II - Attack of the Clones","Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.","/abwxHfymXGAbbH3lo9PDEJEfvtW.jpg",27.614,"/oZNPzxqM2s5DyVWab09NTQScDQt.jpg","142","2002-05-15",6.552,12043,"2023-06-21 14:41:33.872-04","2023-06-21 14:41:33.872-04"
315837,"Ghost in the Shell","In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.","/7lINTRMapEkgQbwYfAYX3178xRf.jpg",27.601,"/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg","107","2017-03-29",6.065,7467,"2023-06-21 14:49:16.18-04","2023-06-21 14:49:16.18-04"
615677,"We Can Be Heroes","When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.","/y6FYAhaeFMj9Lsk8OdF2NeWQkbd.jpg",27.571,"/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg","97","2020-12-25",6.092,690,"2023-06-21 15:04:52.312-04","2023-06-21 15:04:52.312-04"
881,"A Few Good Men","When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.","/H40nWdJngUc6gtytMAbElm9HOu.jpg",27.563,"/rLOk4z9zL1tTukIYV56P94aZXKk.jpg","138","1992-12-11",7.5,3095,"2023-06-21 14:58:45.537-04","2023-06-21 14:58:45.537-04"
20453,"3 Idiots","Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.","/u7kuUaySqXBVAtqEl9vkTkAzHV9.jpg",27.532,"/66A9MqXOyVFCssoloscw79z8Tew.jpg","170","2009-12-23",7.985,2094,"2023-06-21 14:45:16.574-04","2023-06-21 14:45:16.574-04"
772446,"Don't Open the Door","Fausto and Esther childhood was tormented. Fausto, trying to escape from his father. Esther, mistreated by her brother-in-law. They both begin to be involved in a supernatural situation. Over which they have no control.","/m1KW4Qcr6Qudqx058CpQK9IgGr8.jpg",27.527,"/qumlmYYopqgAQUdwT9wgVyhxBBb.jpg","114","2022-11-30",7.161,28,"2023-06-21 14:41:30.34-04","2023-06-21 14:41:30.34-04"
13688,"CJ7","Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.","/7y0ol1zsvs0GbYR0BdTvWdOIDHo.jpg",27.527,"/sRzSfpSb3wYYshbaiMRIuFCJJGU.jpg","86","2008-01-30",7.239,568,"2023-06-21 14:42:43.364-04","2023-06-21 14:42:43.364-04"
459910,"Braven","A logger defends his family from a group of dangerous drug runners.","/oTXIEUqVqGTtdpaNEaC8cJwDtfs.jpg",27.505,"/253Bw5I3Zj3e2thCThjO7byEUCL.jpg","94","2018-02-01",6.221,907,"2023-06-21 14:46:37.022-04","2023-06-21 14:46:37.022-04"
977506,"The Crime Is Mine","In 1930s Paris, Madeleine, a pretty, young, penniless and talentless actress, is accused of murdering a famous producer. Helped by her best friend Pauline, a young unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out.","/czVIuIXqDPgCBHI3vLYQcRtzAo7.jpg",27.501,"/hcvhE2JWsidOxHL7yXk3MXs4vyt.jpg","102","2023-03-08",6.6,144,"2023-06-21 14:55:25.276-04","2023-06-21 14:55:25.276-04"
27,"9 Songs","Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.","/qU7tNIMpRqkizIObXfkJY3haTqh.jpg",27.451,"/91O7z0vo7MiNWd5xD2BoivwbQsb.jpg","69","2004-07-16",5.7,447,"2023-06-21 15:00:08.644-04","2023-06-21 15:00:08.644-04"
621870,"Secret Society of Second Born Royals","Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.","/oSSEcPDfwgZSv2i01Oqxdb9t8fI.jpg",27.443,"/xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg","97","2020-09-25",6.758,486,"2023-06-21 14:59:41.474-04","2023-06-21 14:59:41.474-04"
1620,"Hitman","A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.","/lkoI9rc3OhuSYSy7gK45a3Nk9HH.jpg",27.436,"/h69UJOOKlrHcvhl5H2LY74N61DQ.jpg","89","2007-11-21",6.1,2953,"2023-06-21 14:45:25.386-04","2023-06-21 14:45:25.386-04"
1885,"The Karate Kid","Daniel, a fatherless teenager, arrives in Los Angeles and becomes the object of bullying by a gang of karate students when he strikes up a relationship with Ali, the gang leader’s ex-girlfriend, so Daniel asks Miyagi, a master of martial arts, to help him learn karate.","/4TRL9t8yOQ74j7jI4dGy7C9OVvC.jpg",27.418,"/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg","126","1984-06-22",7.177,3684,"2023-06-21 14:46:22.057-04","2023-06-21 14:46:22.057-04"
782,"Gattaca","In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.","/hPsCR1ny6GnctJkWqeJwihTDD7T.jpg",27.414,"/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg","106","1997-09-07",7.551,5642,"2023-06-21 14:43:59.74-04","2023-06-21 14:43:59.74-04"
10986,"The Taming of the Scoundrel","A rich farmer is well known for being very unkind. He's misanthropic, misogynous and cantankerous. Until he meets by chance a gorgeous girl...","/vsrB0FFF96fPrdFGPzcnJo6dGsZ.jpg",27.408,"/4cDTwuuT8Zyl7zPSRltDIlMBO17.jpg","104","1980-12-20",7.131,411,"2023-06-21 14:43:34.147-04","2023-06-21 14:43:34.147-04"
1086340,"A Whole Lifetime with Jamie Demetriou","A womb with a view. Awkward adulthood. The not-so-golden years. Journey through life’s stages with Jamie Demetriou in this musical sketch-comedy special.","/23RxrDTc9hrWFyLG7XDI0sq9sVv.jpg",27.406,"/jEp8ARTHvXvQd2j8j1s8PgXvUA7.jpg","52","2023-02-28",6.4,5,"2023-06-21 14:58:59.425-04","2023-06-21 14:58:59.425-04"
52451,"The Three Musketeers","The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.","/gxInxrSdEDUA5J3DT2wTj9vQIXr.jpg",27.373,"/woCADkkDIIKrOMEokbFOEsAYtUa.jpg","110","2011-08-31",5.801,2434,"2023-06-21 14:42:55.054-04","2023-06-21 14:42:55.054-04"
1246,"Rocky Balboa","His Wife is dead and his Son hates him but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.","/9mwMaNeeqPXJviKk2UKLxFm9vUW.jpg",27.371,"/xUylDspiTKU3cYzZNeLsN8Krv12.jpg","101","2006-12-20",6.838,3085,"2023-06-21 14:43:38.493-04","2023-06-21 14:43:38.493-04"
76493,"The Dictator","The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.","/jWq20KNbg5txb28tLxJl0yLYuxp.jpg",27.365,"/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg","83","2012-05-15",6.169,5295,"2023-06-21 15:13:26.887-04","2023-06-21 15:13:26.887-04"
1029528,"Tomorrow is Today","A family is on holiday in 1991 when their teenage daughter decides to elope with her boyfriend. Their parents travel forward in time to 2022 and see how much Spain has changed in three decades.","/pmygxuqpZQmDAzGAba6wbDsHbR0.jpg",27.339,"/1rgf4MomMFjOdkskY6NYoHSy6uz.jpg","108","2022-11-29",6.232,69,"2023-06-21 14:39:46.21-04","2023-06-21 14:39:46.21-04"
600,"Full Metal Jacket","A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.","/3k2TRmqMjgt7tcwkYwZQdctnty3.jpg",27.338,"/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg","117","1987-06-26",8.139,9447,"2023-06-21 14:44:28.751-04","2023-06-21 14:44:28.751-04"
11011,"Ri¢hie Ri¢h","Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.","/e2F1K6qcjqAme3KCURuKJY2x5Po.jpg",27.317,"/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg","95","1994-12-19",5.9,2036,"2023-06-21 14:44:44.673-04","2023-06-21 14:44:44.673-04"
9462,"The Way of the Dragon","Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off.","/et9G1ftzPo3KDolLEnOEbxA44oP.jpg",27.313,"/m7AIITQ624sfldI4SsX4htXPH1f.jpg","100","1972-06-01",7.409,974,"2023-06-21 14:47:35.16-04","2023-06-21 14:47:35.16-04"
59440,"Warrior","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.","/1PnRPz4A4AguUEVOTcprIyctrax.jpg",27.312,"/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg","140","2011-09-09",7.836,4065,"2023-06-21 14:43:20.726-04","2023-06-21 14:43:20.726-04"
597890,"Voyagers","With the future of the human race at stake, a group of young men and women -- bred for intelligence and obedience -- embark on an expedition to colonize a distant planet. When they uncover disturbing secrets about the mission, they defy their training and begin to explore their most primitive natures. As life on the ship descends into chaos, they soon become consumed by fear, lust and an insatiable hunger for power.","/9dBSwftCzkC4K4zgMZTwcm58VUR.jpg",27.305,"/gn2vCmWO7jQBBto9SYuBHYZARaU.jpg","108","2021-04-08",6.013,688,"2023-06-21 14:42:34.461-04","2023-06-21 14:42:34.461-04"
331482,"Little Women","Four sisters come of age in America in the aftermath of the Civil War.","/sOJqNAx4RFrCRn8HS99LEc8aenI.jpg",27.285,"/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg","135","2019-12-25",7.901,5533,"2023-06-21 14:45:31.414-04","2023-06-21 14:45:31.414-04"
251,"Ghost","Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.","/zOyXP0MS4jvU01yIxzRV394ZUJw.jpg",27.225,"/w9RaPHov8oM5cnzeE27isnFMsvS.jpg","127","1990-07-12",7.206,4990,"2023-06-21 14:42:37.183-04","2023-06-21 14:42:37.183-04"
2756,"The Abyss","A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.","/aPB3jFuMSoNFk2uDZ5tX5CIGaSX.jpg",27.213,"/hFPUV6AVxu9Xz5w5x4syLFth9Ds.jpg","140","1989-08-09",7.325,2518,"2023-06-21 14:52:12-04","2023-06-21 14:52:12-04"
72784,"The Loft","For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.","/K8dDF9Pxoqg1UECpR5gHYcXa0Q.jpg",27.206,"/dgNANcemMtCzp7q8nmOBzlR2xVh.jpg","108","2014-10-14",6.4,1324,"2023-06-21 15:11:55.57-04","2023-06-21 15:11:55.57-04"
484641,"Anna","Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.","/c1YQcpqsljC7lYEmTIeftcl22VS.jpg",27.198,"/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg","119","2019-06-19",6.683,2362,"2023-06-21 15:11:39.107-04","2023-06-21 15:11:39.107-04"
484718,"Coming 2 America","Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.","/vKzbIoHhk1z9DWYi8kyFe9Gg0HF.jpg",27.172,"/nWBPLkqNApY5pgrJFMiI9joSI30.jpg","110","2021-03-04",6.5,1973,"2023-06-21 15:03:21.704-04","2023-06-21 15:03:21.704-04"
800787,"A Good Person","Allison's life falls apart following her involvement in a fatal accident. The unlikely relationship she forms with her would-be father-in-law helps her live a life worth living.","/1jCXk512KPr6MzXEZf7UH4fbtba.jpg",27.164,"/6toz74j1OgbQrsZUjgr2Ohs1AsE.jpg","128","2023-03-23",6.801,108,"2023-06-21 15:07:19.414-04","2023-06-21 15:07:19.414-04"
10019,"Mannequin","Jonathan Switcher, an unemployed artist, finds a job as an assistant window dresser for a department store. When Jonathan happens upon a beautiful mannequin he previously designed, she springs to life and introduces herself as Emmy, an Egyptian under an ancient spell. Despite interference from the store's devious manager, Jonathan and his mannequin fall in love while creating eye-catching window displays to keep the struggling store in business.","/rbYlmgMV96GcvTe700peiTH5JcS.jpg",27.164,"/oHMA8euTiZdDFXDi5zaIQQXwl0K.jpg","89","1987-02-13",6.81,611,"2023-06-21 15:07:07.102-04","2023-06-21 15:07:07.102-04"
9737,"Bad Boys","Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","/wOLTJxfv98miIQcn0oNXq9fIgXM.jpg",27.155,"/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg","119","1995-04-07",6.8,5634,"2023-06-21 14:41:56.207-04","2023-06-21 14:41:56.207-04"
710,"GoldenEye","When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from a dangerous space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon","/5jVWJiPpmk216Q7vjjlwNXXE6ee.jpg",27.148,"/z0ljRnNxIO7CRBhLEO0DvLgAFPR.jpg","130","1995-11-16",6.872,3451,"2023-06-21 15:06:36.984-04","2023-06-21 15:06:36.984-04"
8916,"Antz","A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.","/i4NvcHeYeAdLEFiLxEVvUA3BT0.jpg",27.091,"/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg","83","1998-10-02",6.138,4048,"2023-06-21 14:44:17.591-04","2023-06-21 14:44:17.591-04"
140785,"Fairy in a Cage","During the latter part of World War II, Judge Murayama, head of the Japanese military police, uses his position to falsely accuse, capture, imprison and torture women in whom he is interested. Namiji Kikushima, a high-class business woman, is one such lady.","/vELjpDFv3bnXS2a4O1GEQbciiRz.jpg",27.068,"/4KBIMbG4kRHbVObkcGMQ4zCl0XO.jpg","70","1977-06-04",4.933,16,"2023-06-21 14:51:39.687-04","2023-06-21 14:51:39.687-04"
966,"The Magnificent Seven","An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.","/2aC3284N1p86o6S4Uyj9AaryYeR.jpg",27.061,"/e5ToxOyJwuZD4VOfI0qEn5uIjeJ.jpg","127","1960-10-12",7.534,1546,"2023-06-21 14:52:46.633-04","2023-06-21 14:52:46.633-04"
235,"Stand by Me","Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.","/yjGllQUm28R4X9xD9T5xMszirgw.jpg",27.039,"/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg","89","1986-08-08",7.864,5158,"2023-06-21 14:48:45.519-04","2023-06-21 14:48:45.519-04"
353491,"The Dark Tower","A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.","/pVVobDO8cezhVPvwD6EBUN0g3mt.jpg",27.037,"/i9GUSgddIqrroubiLsvvMRYyRy0.jpg","95","2017-08-03",5.7,4590,"2023-06-21 14:41:33.015-04","2023-06-21 14:41:33.015-04"
300669,"Don't Breathe","A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.","/bbwS32U9apV3c1fInFkyG1oi7L2.jpg",27.015,"/kkUMGON2uFRlxI3zIMFdjqARnbb.jpg","89","2016-06-08",7.005,6775,"2023-06-21 14:46:33.274-04","2023-06-21 14:46:33.274-04"
1995,"Lara Croft: Tomb Raider","English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.","/ic50CVnRJY3yE9M8xzwlS7ikPga.jpg",26.993,"/7WyMvoqPYJe5g1ENsbLTv40pUrX.jpg","100","2001-06-11",5.874,5607,"2023-06-21 14:41:49.809-04","2023-06-21 14:41:49.809-04"
642,"Butch Cassidy and the Sundance Kid","In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot Sundance Kid. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.","/C6jcUqld8M6hZQmzBxgwHuQ4qT.jpg",26.993,"/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg","111","1969-01-15",7.611,1917,"2023-06-21 14:47:23.567-04","2023-06-21 14:47:23.567-04"
602269,"The Little Things","Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.","/ha6qfRxIZhYMUjNkYV7xEPMcxTH.jpg",26.992,"/tLO1aD1ghdtVMT32z2sRmzgYKYd.jpg","128","2021-01-28",6.324,2050,"2023-06-21 14:46:54.445-04","2023-06-21 14:46:54.445-04"
8077,"Alien³","After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.","/nEmOmbCWBXS3tHU2N49z693KDK.jpg",26.973,"/hlabk6APJUeihZDaSD9N6iI0f4g.jpg","114","1992-05-22",6.352,4937,"2023-06-21 15:07:49.728-04","2023-06-21 15:07:49.728-04"
816,"Austin Powers: International Man of Mystery","As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.","/3tSCdgdUpXmkpHtAoQJgTt1LSI0.jpg",26.955,"/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg","94","1997-05-02",6.55,3007,"2023-06-21 14:43:10.612-04","2023-06-21 14:43:10.612-04"
82507,"Sinister","True-crime writer Ellison Oswald is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal.","/6WvJAj4OigLvnhIxgkfrOmjSJz2.jpg",26.939,"/nzx10sca3arCeYBAomHan4Q6wa1.jpg","110","2012-03-29",6.865,4881,"2023-06-21 15:04:35.808-04","2023-06-21 15:04:35.808-04"
49849,"Cowboys & Aliens","A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.","/f1jJPQ0RhgSOOfBprCJd9ZJMbet.jpg",26.926,"/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg","119","2011-07-29",5.585,4634,"2023-06-21 14:42:41.938-04","2023-06-21 14:42:41.938-04"
